# n_iter -- energy -- index_op 
0 	  -2.05252730 	 [1316] 
1 	  -2.11890578 	 [1860] 
2 	  -2.42890280 	 [620] 
3 	  -2.46663081 	 [1388] 
4 	  -2.54424561 	 [381] 
5 	  -2.63077914 	 [1432] 
6 	  -2.79982023 	 [889] 
7 	  -2.79985269 	 [1524] 
8 	  -2.79990839 	 [26] 
9 	  -2.79995744 	 [32] 
10 	  -2.80005084 	 [96] 
11 	  -2.80005152 	 [658] 
12 	  -2.80005330 	 [657] 
13 	  -2.80006710 	 [210] 
14 	  -2.80006823 	 [380] 
15 	  -2.80006826 	 [659] 
16 	  -2.80006831 	 [592] 
17 	  -2.80006961 	 [595] 
18 	  -2.80006963 	 [1476] 
19 	  -2.80007257 	 [608] 
20 	  -2.80008012 	 [1816] 
21 	  -2.80008031 	 [625] 
22 	  -2.80008042 	 [1036] 
23 	  -2.80008718 	 [1620] 
24 	  -2.80008723 	 [1646] 
25 	  -2.80008998 	 [27] 
26 	  -2.80008999 	 [4] 
27 	  -2.80009123 	 [807] 
28 	  -2.80009125 	 [420] 
29 	  -2.80009126 	 [97] 
30 	  -2.80009127 	 [421] 
31 	  -2.80009312 	 [606] 
32 	  -2.80009338 	 [205] 
33 	  -2.80009340 	 [224] 
34 	  -2.80009340 	 [338] 
35 	  -2.80009341 	 [1022] 
36 	  -2.80009341 	 [809] 
37 	  -2.80009342 	 [652] 
38 	  -2.80009342 	 [136] 
39 	  -2.80009378 	 [257] 
40 	  -2.80009379 	 [881] 
41 	  -2.80009379 	 [686] 
42 	  -2.80009379 	 [133] 
43 	  -2.80009386 	 [502] 
44 	  -2.80009386 	 [1345] 
45 	  -2.80009386 	 [877] 
46 	  -2.80009398 	 [506] 
47 	  -2.80009399 	 [453] 
48 	  -2.80009399 	 [1341] 
49 	  -2.80009423 	 [571] 
50 	  -2.80009423 	 [1313] 
51 	  -2.80009440 	 [1921] 
52 	  -2.80009461 	 [33] 
53 	  -2.80009461 	 [1312] 
54 	  -2.80009461 	 [633] 
55 	  -2.80009535 	 [1623] 
56 	  -2.80009535 	 [1607] 
57 	  -2.80009535 	 [826] 
58 	  -2.80009548 	 [2058] 
59 	  -2.80009548 	 [1085] 
60 	  -2.80009548 	 [1609] 
61 	  -2.80009567 	 [496] 
62 	  -2.80009572 	 [230] 
63 	  -2.80009572 	 [1709] 
64 	  -2.80009577 	 [234] 
65 	  -2.80009577 	 [631] 
66 	  -2.80009606 	 [890] 
67 	  -2.80009614 	 [1062] 
68 	  -2.80009615 	 [1445] 
69 	  -2.80009615 	 [229] 
70 	  -2.80009627 	 [211] 
71 	  -2.80009627 	 [781] 
72 	  -2.80009639 	 [1922] 
73 	  -2.80009639 	 [1262] 
74 	  -2.80009639 	 [780] 
75 	  -2.80009639 	 [746] 
76 	  -2.80009639 	 [233] 
77 	  -2.80009669 	 [1319] 
78 	  -2.80009669 	 [760] 
79 	  -2.80009678 	 [1783] 
80 	  -2.80009678 	 [1986] 
81 	  -2.80009678 	 [1241] 
82 	  -2.80009688 	 [1446] 
83 	  -2.80009688 	 [1352] 
84 	  -2.80009688 	 [1372] 
85 	  -2.80009688 	 [634] 
86 	  -2.80009688 	 [1315] 
87 	  -2.80009709 	 [1690] 
88 	  -2.80009710 	 [1611] 
89 	  -2.80009710 	 [1066] 
90 	  -2.80009718 	 [1309] 
91 	  -2.80009718 	 [2035] 
92 	  -2.80009718 	 [137] 
93 	  -2.80009736 	 [626] 
94 	  -2.80009736 	 [1658] 
95 	  -2.80009736 	 [740] 
96 	  -2.80009736 	 [1349] 
97 	  -2.80009742 	 [1191] 
98 	  -2.80009742 	 [1260] 
99 	  -2.80009742 	 [1043] 
100 	  -2.80009771 	 [993] 
101 	  -2.80009771 	 [2096] 
102 	  -2.80009771 	 [294] 
103 	  -2.80009771 	 [299] 
104 	  -2.80009776 	 [378] 
105 	  -2.80009776 	 [1557] 
106 	  -2.80009790 	 [763] 
107 	  -2.80009790 	 [988] 
108 	  -2.80009798 	 [379] 
109 	  -2.80009798 	 [1473] 
110 	  -2.80009798 	 [278] 
111 	  -2.80009812 	 [992] 
112 	  -2.80009812 	 [761] 
113 	  -2.80009836 	 [625] 
114 	  -2.80009836 	 [176] 
115 	  -2.80009836 	 [1946] 
116 	  -2.80009836 	 [298] 
117 	  -2.80009848 	 [916] 
118 	  -2.80009859 	 [1409] 
119 	  -2.80009859 	 [124] 
120 	  -2.80009859 	 [1119] 
121 	  -2.80009905 	 [499] 
122 	  -2.80009906 	 [1605] 
123 	  -2.80009940 	 [1866] 
124 	  -2.80009941 	 [135] 
125 	  -2.80009977 	 [372] 
126 	  -2.80009978 	 [1020] 
127 	  -2.80009978 	 [529] 
128 	  -2.80009979 	 [358] 
129 	  -2.80009979 	 [840] 
130 	  -2.80009979 	 [921] 
131 	  -2.80009998 	 [843] 
132 	  -2.80009998 	 [1647] 
133 	  -2.80010013 	 [226] 
134 	  -2.80010013 	 [1572] 
135 	  -2.80010019 	 [1474] 
136 	  -2.80010019 	 [677] 
137 	  -2.80010019 	 [2024] 
138 	  -2.80010019 	 [712] 
139 	  -2.80010019 	 [468] 
140 	  -2.80010039 	 [377] 
141 	  -2.80010109 	 [40] 
142 	  -2.80010216 	 [1948] 
143 	  -2.80010216 	 [1413] 
144 	  -2.80010234 	 [658] 
145 	  -2.80010235 	 [1237] 
146 	  -2.80010274 	 [1917] 
147 	  -2.80010274 	 [954] 
148 	  -2.80010275 	 [950] 
149 	  -2.80010275 	 [842] 
150 	  -2.80010309 	 [383] 
151 	  -2.80010309 	 [1560] 
152 	  -2.80010309 	 [1996] 
153 	  -2.80010332 	 [1609] 
154 	  -2.80010387 	 [1921] 
155 	  -2.80010388 	 [2008] 
156 	  -2.80010389 	 [1888] 
157 	  -2.80010389 	 [1951] 
158 	  -2.80010389 	 [93] 
159 	  -2.80010389 	 [1868] 
160 	  -2.80010409 	 [1675] 
161 	  -2.80010416 	 [1296] 
162 	  -2.80010421 	 [457] 
163 	  -2.80010446 	 [261] 
164 	  -2.80010449 	 [1086] 
165 	  -2.80010454 	 [968] 
166 	  -2.80010458 	 [1279] 
167 	  -2.80010471 	 [1293] 
168 	  -2.80010486 	 [966] 
169 	  -2.80010487 	 [967] 
170 	  -2.80010550 	 [1037] 
171 	  -2.80010565 	 [552] 
172 	  -2.80010578 	 [1406] 
173 	  -2.80010582 	 [1871] 
174 	  -2.80010583 	 [154] 
175 	  -2.80010583 	 [682] 
176 	  -2.80010609 	 [1055] 
177 	  -2.80010627 	 [363] 
178 	  -2.80010636 	 [1986] 
179 	  -2.80010639 	 [2077] 
180 	  -2.80010639 	 [293] 
181 	  -2.80010662 	 [1835] 
182 	  -2.80010662 	 [924] 
