# n_iter -- energy -- index_op 
0 	  -2.12686697 	 [256, 88] 
1 	  -2.15075763 	 [136, 208] 
2 	  -2.15701254 	 [64, 280] 
3 	  -2.16411248 	 [201, 145] 
4 	  -2.16587812 	 [235, 115] 
5 	  -2.16605604 	 [27, 323] 
6 	  -2.16621251 	 [225, 121] 
7 	  -2.16630092 	 [16, 18, 4, 6] 
8 	  -2.16630934 	 [248, 103] 
9 	  -2.16632172 	 [168, 183] 
10 	  -2.16635118 	 [255, 98] 
11 	  -2.16636733 	 [59, 292] 
12 	  -2.16637954 	 [47, 304] 
13 	  -2.16638566 	 [174, 177] 
14 	  -2.16638745 	 [228, 124] 
