# n_iter -- energy -- index_op 
0 	  -1.19755724 	 [18, 16, 6, 4] 
1 	  -1.86632724 	 [209, 137] 
2 	  -1.86632737 	 [233, 113] 
3 	  -1.86632743 	 [281, 65] 
4 	  -1.86632743 	 [201, 144] 
5 	  -1.86632743 	 [173, 178] 
6 	  -1.86632743 	 [290, 62] 
7 	  -1.86632743 	 [103, 251] 
8 	  -1.86632743 	 [46, 309] 
9 	  -1.86632743 	 [122, 229] 
10 	  -1.86632743 	 [294, 58] 
11 	  -1.86632744 	 [175, 177] 
12 	  -1.86632747 	 [308, 42] 
13 	  -1.86632747 	 [101, 253] 
14 	  -1.86632752 	 [88, 257] 
15 	  -1.86632752 	 [201, 144] 
16 	  -1.86632752 	 [201, 144] 
17 	  -1.86632753 	 [201, 144] 
