# n_iter -- energy -- index_op 
0 	  -2.39609099 	 [364] 
1 	  -2.43147170 	 [395] 
2 	  -2.50272848 	 [492] 
3 	  -2.56406507 	 [175] 
4 	  -2.62213143 	 [294] 
5 	  -2.65316072 	 [78] 
6 	  -2.69194395 	 [144] 
7 	  -2.74248812 	 [444] 
8 	  -2.78840326 	 [246] 
9 	  -2.80395559 	 [306] 
10 	  -2.82358958 	 [456] 
11 	  -2.82488192 	 [20] 
12 	  -2.82609889 	 [16] 
13 	  -2.82622415 	 [146] 
14 	  -2.82660054 	 [244] 
15 	  -2.82675326 	 [72] 
16 	  -2.82723313 	 [370] 
17 	  -2.82746959 	 [7] 
18 	  -2.82777297 	 [331] 
19 	  -2.82849227 	 [254] 
20 	  -2.83148099 	 [294] 
21 	  -2.83197573 	 [444] 
22 	  -2.83200215 	 [407] 
23 	  -2.83203875 	 [179] 
24 	  -2.83217517 	 [290] 
25 	  -2.83221441 	 [159] 
26 	  -2.83240791 	 [311] 
27 	  -2.83254662 	 [78] 
28 	  -2.83257597 	 [3] 
29 	  -2.83259524 	 [21] 
30 	  -2.83262840 	 [277] 
31 	  -2.83273002 	 [113] 
32 	  -2.83277710 	 [440] 
33 	  -2.83307382 	 [399] 
34 	  -2.83314408 	 [378] 
35 	  -2.83367802 	 [460] 
36 	  -2.83380928 	 [420] 
37 	  -2.83416082 	 [144] 
38 	  -2.83422855 	 [95] 
39 	  -2.83425808 	 [181] 
40 	  -2.83437440 	 [358] 
41 	  -2.83441288 	 [468] 
42 	  -2.83455474 	 [103] 
43 	  -2.83458192 	 [502] 
44 	  -2.83476708 	 [354] 
45 	  -2.83480635 	 [34] 
46 	  -2.83483484 	 [452] 
47 	  -2.83493435 	 [238] 
48 	  -2.83497061 	 [362] 
49 	  -2.83509918 	 [296] 
50 	  -2.83513758 	 [405] 
51 	  -2.83529044 	 [134] 
52 	  -2.83531131 	 [302] 
53 	  -2.83533416 	 [70] 
54 	  -2.83536941 	 [171] 
55 	  -2.83539425 	 [138] 
56 	  -2.83541491 	 [327] 
57 	  -2.83546513 	 [230] 
58 	  -2.83548105 	 [62] 
59 	  -2.83553317 	 [508] 
60 	  -2.83556026 	 [187] 
61 	  -2.83562038 	 [344] 
62 	  -2.83580964 	 [364] 
63 	  -2.83584586 	 [500] 
64 	  -2.83588350 	 [392] 
65 	  -2.83612114 	 [246] 
66 	  -2.83614648 	 [350] 
67 	  -2.83623122 	 [475] 
68 	  -2.83625260 	 [208] 
69 	  -2.83631347 	 [38] 
70 	  -2.83634921 	 [66] 
71 	  -2.83636604 	 [225] 
72 	  -2.83638749 	 [496] 
73 	  -2.83643383 	 [334] 
74 	  -2.83644996 	 [516] 
75 	  -2.83658838 	 [114] 
76 	  -2.83660055 	 [429] 
77 	  -2.83662270 	 [46] 
78 	  -2.83664867 	 [338] 
79 	  -2.83686738 	 [85] 
80 	  -2.83688869 	 [17] 
81 	  -2.83694025 	 [6] 
82 	  -2.83696395 	 [256] 
83 	  -2.83702577 	 [12] 
84 	  -2.83709855 	 [200] 
85 	  -2.83712899 	 [376] 
86 	  -2.83826458 	 [78] 
87 	  -2.83835393 	 [529] 
88 	  -2.83869344 	 [27] 
89 	  -2.83877198 	 [450] 
90 	  -2.83903693 	 [244] 
91 	  -2.83910467 	 [124] 
92 	  -2.83926129 	 [146] 
93 	  -2.84009865 	 [113] 
94 	  -2.84024329 	 [392] 
95 	  -2.84036259 	 [2] 
96 	  -2.84056488 	 [378] 
97 	  -2.84059864 	 [269] 
98 	  -2.84062198 	 [94] 
99 	  -2.84092287 	 [291] 
100 	  -2.84100046 	 [334] 
101 	  -2.84104333 	 [85] 
102 	  -2.84113986 	 [6] 
103 	  -2.84120990 	 [127] 
104 	  -2.84126555 	 [121] 
105 	  -2.84137820 	 [105] 
106 	  -2.84140540 	 [544] 
107 	  -2.84156490 	 [66] 
108 	  -2.84168751 	 [202] 
109 	  -2.84176844 	 [370] 
110 	  -2.84180853 	 [227] 
111 	  -2.84199279 	 [515] 
112 	  -2.84207618 	 [196] 
113 	  -2.84216354 	 [546] 
114 	  -2.84230964 	 [26] 
115 	  -2.84236749 	 [234] 
116 	  -2.84241825 	 [377] 
117 	  -2.84247008 	 [262] 
118 	  -2.84259014 	 [16] 
119 	  -2.84266381 	 [514] 
120 	  -2.84270446 	 [550] 
121 	  -2.84294180 	 [405] 
122 	  -2.84299448 	 [388] 
123 	  -2.84304794 	 [224] 
124 	  -2.84321429 	 [171] 
125 	  -2.84326854 	 [152] 
