# n_iter -- energy -- index_op 
0 	  -1.29966956 	 [492] 
1 	  -1.37012866 	 [27] 
2 	  -1.39668593 	 [517] 
3 	  -1.72577922 	 [13] 
4 	  -2.06908181 	 [493] 
5 	  -2.07762456 	 [29] 
6 	  -2.07780341 	 [1] 
7 	  -2.07780349 	 [439] 
8 	  -2.07780363 	 [25] 
9 	  -2.07780368 	 [499] 
10 	  -2.07780370 	 [10] 
11 	  -2.79184992 	 [4] 
12 	  -2.79949043 	 [0] 
13 	  -2.79949075 	 [21] 
14 	  -2.79949092 	 [2] 
15 	  -2.79949100 	 [26] 
16 	  -2.79949106 	 [20] 
17 	  -2.79949110 	 [3] 
18 	  -2.79949113 	 [5] 
19 	  -2.79949113 	 [33] 
20 	  -2.79949113 	 [35] 
21 	  -2.79949113 	 [43] 
22 	  -2.79949113 	 [41] 
23 	  -2.79949113 	 [545] 
24 	  -2.79949113 	 [173] 
25 	  -2.79949113 	 [158] 
26 	  -2.79949113 	 [310] 
27 	  -2.79949113 	 [509] 
28 	  -2.79949113 	 [524] 
29 	  -2.79949113 	 [553] 
30 	  -2.79949113 	 [538] 
31 	  -2.79949113 	 [514] 
32 	  -2.79949113 	 [17] 
33 	  -2.79949113 	 [282] 
34 	  -2.79949113 	 [321] 
35 	  -2.79949113 	 [292] 
36 	  -2.79949113 	 [57] 
37 	  -2.79949113 	 [16] 
38 	  -2.79949113 	 [14] 
39 	  -2.79949113 	 [503] 
40 	  -2.79949114 	 [559] 
41 	  -2.79949114 	 [455] 
42 	  -2.79949114 	 [449] 
43 	  -2.79949114 	 [482] 
44 	  -2.79949115 	 [476] 
45 	  -2.79949115 	 [404] 
46 	  -2.79949115 	 [410] 
47 	  -2.79949115 	 [421] 
48 	  -2.79949116 	 [427] 
49 	  -2.79949116 	 [188] 
50 	  -2.79949116 	 [210] 
51 	  -2.79949116 	 [212] 
52 	  -2.79949116 	 [564] 
53 	  -2.79949116 	 [199] 
54 	  -2.79949116 	 [510] 
55 	  -2.79949116 	 [303] 
56 	  -2.79949116 	 [324] 
57 	  -2.79949116 	 [172] 
58 	  -2.79949116 	 [80] 
59 	  -2.79949116 	 [150] 
60 	  -2.79949116 	 [82] 
61 	  -2.79949116 	 [505] 
62 	  -2.79949116 	 [287] 
63 	  -2.79949116 	 [280] 
64 	  -2.79949116 	 [557] 
65 	  -2.79949116 	 [33] 
66 	  -2.79949116 	 [530] 
67 	  -2.79949116 	 [35] 
68 	  -2.79949116 	 [501] 
69 	  -2.79949116 	 [126] 
70 	  -2.79949116 	 [440] 
71 	  -2.79949116 	 [394] 
72 	  -2.79949116 	 [372] 
73 	  -2.79949116 	 [191] 
74 	  -2.79949116 	 [189] 
75 	  -2.79949116 	 [457] 
76 	  -2.79949116 	 [385] 
77 	  -2.79949116 	 [43] 
78 	  -2.79949116 	 [41] 
79 	  -2.79949116 	 [258] 
80 	  -2.79949116 	 [154] 
81 	  -2.79949116 	 [154] 
82 	  -2.79949116 	 [439] 
83 	  -2.79949116 	 [439] 
84 	  -2.79949116 	 [522] 
85 	  -2.79949117 	 [540] 
86 	  -2.79949117 	 [451] 
87 	  -2.79949117 	 [478] 
88 	  -2.79949117 	 [169] 
89 	  -2.79949118 	 [453] 
90 	  -2.79949118 	 [423] 
91 	  -2.79949120 	 [168] 
92 	  -2.79949120 	 [425] 
93 	  -2.79949122 	 [286] 
94 	  -2.79949122 	 [406] 
95 	  -2.79949122 	 [203] 
96 	  -2.79949122 	 [408] 
97 	  -2.79949123 	 [326] 
98 	  -2.79949123 	 [480] 
99 	  -2.79949123 	 [301] 
100 	  -2.79949123 	 [210] 
101 	  -2.79949123 	 [171] 
102 	  -2.79949123 	 [281] 
103 	  -2.79949123 	 [33] 
104 	  -2.79949123 	 [433] 
105 	  -2.79949123 	 [82] 
106 	  -2.79949123 	 [212] 
107 	  -2.79949123 	 [35] 
108 	  -2.79949123 	 [520] 
109 	  -2.79949123 	 [542] 
110 	  -2.79949123 	 [471] 
111 	  -2.79949123 	 [80] 
112 	  -2.79949123 	 [43] 
113 	  -2.79949123 	 [526] 
114 	  -2.79949123 	 [24] 
115 	  -2.79949123 	 [41] 
116 	  -2.79949123 	 [22] 
117 	  -2.79949123 	 [473] 
118 	  -2.79949123 	 [434] 
119 	  -2.79949123 	 [132] 
120 	  -2.79949123 	 [258] 
121 	  -2.79949123 	 [490] 
122 	  -2.79949123 	 [446] 
123 	  -2.79949123 	 [114] 
124 	  -2.79949123 	 [465] 
125 	  -2.79949123 	 [306] 
