# n_iter -- energy -- index_op 
0 	  -1.96120030 	 [364] 
1 	  -2.06055672 	 [62] 
2 	  -2.18104175 	 [179] 
3 	  -2.37148926 	 [407] 
4 	  -2.53858239 	 [508] 
5 	  -2.58213561 	 [138] 
6 	  -2.62587264 	 [110] 
7 	  -2.64079079 	 [234] 
8 	  -2.65643431 	 [290] 
9 	  -2.67583035 	 [307] 
10 	  -2.69452834 	 [450] 
11 	  -2.70350808 	 [392] 
12 	  -2.72009303 	 [62] 
13 	  -2.77370403 	 [290] 
14 	  -2.79294445 	 [110] 
15 	  -2.79598033 	 [179] 
16 	  -2.79742632 	 [364] 
17 	  -2.79765322 	 [165] 
18 	  -2.79781950 	 [62] 
19 	  -2.79785202 	 [450] 
20 	  -2.79786784 	 [138] 
21 	  -2.79786785 	 [12] 
22 	  -2.79786785 	 [21] 
23 	  -2.79786786 	 [6] 
24 	  -2.79786786 	 [17] 
25 	  -2.79786787 	 [13] 
26 	  -2.79786787 	 [16] 
27 	  -2.79786789 	 [420] 
28 	  -2.79790980 	 [320] 
29 	  -2.79796033 	 [364] 
30 	  -2.79801366 	 [62] 
31 	  -2.79807023 	 [234] 
32 	  -2.79811635 	 [12] 
33 	  -2.79846252 	 [16] 
34 	  -2.79852586 	 [6] 
35 	  -2.79853509 	 [42] 
36 	  -2.79854489 	 [215] 
37 	  -2.79855591 	 [7] 
38 	  -2.79856130 	 [115] 
39 	  -2.79856367 	 [362] 
40 	  -2.79859705 	 [21] 
41 	  -2.79860284 	 [203] 
42 	  -2.79860529 	 [344] 
43 	  -2.79861080 	 [20] 
44 	  -2.79862903 	 [17] 
45 	  -2.79863223 	 [363] 
46 	  -2.79863547 	 [328] 
47 	  -2.79863674 	 [113] 
48 	  -2.79886887 	 [364] 
49 	  -2.79889766 	 [226] 
50 	  -2.79889982 	 [116] 
51 	  -2.79890305 	 [355] 
52 	  -2.79891211 	 [13] 
53 	  -2.79891318 	 [561] 
54 	  -2.79891417 	 [144] 
55 	  -2.79891588 	 [503] 
56 	  -2.79891695 	 [456] 
57 	  -2.79891790 	 [502] 
58 	  -2.79891865 	 [72] 
59 	  -2.79921741 	 [296] 
60 	  -2.79922280 	 [225] 
61 	  -2.79922812 	 [250] 
62 	  -2.79923114 	 [258] 
63 	  -2.79923442 	 [333] 
64 	  -2.79923820 	 [94] 
65 	  -2.79924390 	 [96] 
66 	  -2.79924954 	 [516] 
67 	  -2.79925905 	 [331] 
68 	  -2.79926768 	 [221] 
69 	  -2.79927456 	 [282] 
70 	  -2.79927532 	 [26] 
71 	  -2.79928085 	 [12] 
72 	  -2.79928765 	 [17] 
73 	  -2.79929131 	 [21] 
74 	  -2.79929439 	 [538] 
75 	  -2.79929802 	 [6] 
76 	  -2.79930145 	 [72] 
77 	  -2.79930283 	 [290] 
78 	  -2.79930561 	 [502] 
79 	  -2.79930669 	 [559] 
80 	  -2.79930807 	 [53] 
81 	  -2.79931131 	 [131] 
82 	  -2.79931352 	 [116] 
83 	  -2.79931510 	 [138] 
84 	  -2.79937643 	 [110] 
85 	  -2.79938741 	 [120] 
86 	  -2.79940357 	 [20] 
87 	  -2.79940972 	 [231] 
88 	  -2.79941701 	 [7] 
89 	  -2.79942129 	 [97] 
90 	  -2.79942169 	 [3] 
91 	  -2.79942208 	 [27] 
92 	  -2.79942583 	 [125] 
93 	  -2.79942799 	 [81] 
94 	  -2.79942828 	 [2] 
95 	  -2.79942931 	 [400] 
96 	  -2.79942981 	 [456] 
97 	  -2.79943901 	 [12] 
98 	  -2.79943917 	 [441] 
99 	  -2.79944383 	 [131] 
100 	  -2.79944404 	 [462] 
101 	  -2.79944420 	 [359] 
102 	  -2.79944589 	 [363] 
103 	  -2.79944597 	 [395] 
104 	  -2.79944881 	 [17] 
105 	  -2.79944889 	 [546] 
