# n_iter -- energy -- index_op 
0 	  -2.45510882 	 [364, 492, 78] 
1 	  -2.55365148 	 [175, 294, 364] 
2 	  -2.69708625 	 [395, 444, 78] 
3 	  -2.78591396 	 [246, 144, 492] 
4 	  -2.81552226 	 [364, 164, 306] 
5 	  -2.82397098 	 [20, 13, 16, 7, 175] 
6 	  -2.83118074 	 [456, 384, 78] 
7 	  -2.83168060 	 [146, 244, 492] 
8 	  -2.83201306 	 [72, 370, 492] 
9 	  -2.83225817 	 [290, 179, 364] 
10 	  -2.83232305 	 [407, 62, 450] 
11 	  -2.83255961 	 [508, 266, 110] 
12 	  -2.83279873 	 [311, 159, 364] 
13 	  -2.83305965 	 [277, 113, 492] 
14 	  -2.83748638 	 [399, 440, 78] 
15 	  -2.83810214 	 [21, 12, 13, 20, 79] 
16 	  -2.83887706 	 [7, 16, 17, 6, 492] 
17 	  -2.83922300 	 [452, 238, 175] 
18 	  -2.83945654 	 [362, 296, 176] 
19 	  -2.83957269 	 [502, 358, 70] 
20 	  -2.83989543 	 [181, 354, 302] 
21 	  -2.84015166 	 [134, 405, 294] 
22 	  -2.84034581 	 [138, 392, 3, 26] 
23 	  -2.84045849 	 [66, 350, 524] 
24 	  -2.84062149 	 [475, 2, 427, 3] 
25 	  -2.84072953 	 [103, 468, 295] 
26 	  -2.84083140 	 [202, 378, 17, 3] 
27 	  -2.84089833 	 [208, 251, 399] 
28 	  -2.84114691 	 [38, 444, 540] 
29 	  -2.84165909 	 [407, 450, 62] 
30 	  -2.84190241 	 [187, 234, 13, 20] 
31 	  -2.84220220 	 [500, 144, 12, 7] 
32 	  -2.84227322 	 [262, 388, 190] 
33 	  -2.84267099 	 [269, 26, 376, 6] 
34 	  -2.84283175 	 [426, 52, 456] 
35 	  -2.84309213 	 [311, 159, 365] 
36 	  -2.84360430 	 [496, 46, 421] 
37 	  -2.84382462 	 [113, 257, 517] 
38 	  -2.84391320 	 [429, 250, 179] 
39 	  -2.84402730 	 [193, 468, 220] 
40 	  -2.84428565 	 [224, 473, 182] 
41 	  -2.84437010 	 [21, 200, 210, 26] 
42 	  -2.84460860 	 [230, 196, 20, 13] 
43 	  -2.84493910 	 [72, 474, 377] 
44 	  -2.84504327 	 [130, 334, 380] 
45 	  -2.84524310 	 [436, 326, 110] 
46 	  -2.84546352 	 [481, 221, 6, 21] 
47 	  -2.84577546 	 [146, 521, 3, 12] 
48 	  -2.84599639 	 [325, 85, 501] 
49 	  -2.84619918 	 [98, 489, 290] 
50 	  -2.84637982 	 [327, 125, 400] 
51 	  -2.84652321 	 [113, 511, 263] 
52 	  -2.84672627 	 [246, 120, 537] 
53 	  -2.84682525 	 [171, 225, 488] 
54 	  -2.84696545 	 [144, 384, 306] 
55 	  -2.84705819 	 [97, 254, 561] 
56 	  -2.84712103 	 [244, 452, 172] 
57 	  -2.84716307 	 [269, 508, 105] 
58 	  -2.84717993 	 [58, 414, 453] 
59 	  -2.84718720 	 [277, 95, 531] 
60 	  -2.84719191 	 [358, 21, 70, 20] 
61 	  -2.84719213 	 [215, 540, 2, 27] 
